word,rt,acc,wordLength,realpseudo,subj
ap,0.782185,1,2,pseudo,41
space,0.97999,1,5,real,41
slace,1.3993,1,5,pseudo,41
ar,0.90095,1,2,pseudo,41
flankfopper,1.215225,1,11,pseudo,41
guarantee,3.352375,1,9,real,41
cat,0.699055,1,3,real,41
daople,1.78599,1,6,pseudo,41
khtna,1.016245,1,5,pseudo,41
back,1.7167,1,4,real,41
able,0.689525,1,4,real,41
ther,1.41719,1,4,pseudo,41
have,1.000715,1,4,real,41
be,0.643605,1,2,real,41
mich,1.26864,1,4,pseudo,41
da,0.90118,1,2,pseudo,41
building,0.76012,1,8,real,41
place,0.73478,1,5,real,41
signaller,4.18069,1,9,real,41
through,2.465225,1,7,real,41
sint,1.370195,1,4,pseudo,41
sing,0.741355,1,4,real,41
good,0.91561,1,4,real,41
spy,0.97854,1,3,real,41
complase,1.8001,1,8,pseudo,41
long,0.73178,1,4,real,41
faster,0.756135,1,6,real,41
rackle,1.89992,1,6,pseudo,41
drnuo,1.187465,1,5,pseudo,41
ridicule,2.661565,1,8,real,41
wist,0.799515,0,4,pseudo,41
children,0.802025,1,8,real,41
other,0.834345,1,5,real,41
en,0.867115,1,2,pseudo,41
peace,1.9506,1,5,real,41
street,1.08343,1,6,real,41
history,1.550705,1,7,real,41
polarize,1.31785,1,8,real,41
plays,0.997105,1,5,real,41
can,0.84405,1,3,real,41
chigshen,1.65484,1,8,pseudo,41
complete,0.917755,1,8,real,41
after,0.86794,1,5,real,41
even,0.73457,1,4,real,41
crovel,1.0176,0,6,pseudo,41
candy,0.6498,1,5,real,41
so,0.933335,1,2,real,41
do,0.68515,1,2,real,41
streat,2.750655,0,6,pseudo,41
leald,1.14704,1,5,pseudo,41
loak,1.38382,1,4,pseudo,41
spu,0.949205,1,3,pseudo,41
pealt,1.349495,1,5,pseudo,41
fawerty,1.21706,0,7,pseudo,41
bi,1.248555,1,2,pseudo,41
watch,1.371365,1,5,real,41
lkoo,6.31706,1,4,pseudo,41
enan,0.983585,1,4,pseudo,41
esslyots,1.166475,0,8,pseudo,41
hore,1.30276,1,4,pseudo,41
look,0.75007,1,4,real,41
on,0.75071,1,2,real,41
green,0.76671,1,5,real,41
goud,0.649355,0,4,pseudo,41
sobsaller,1.915725,1,9,pseudo,41
spell,1.38382,1,5,real,41
learn,0.951805,1,5,real,41
wawed,1.482855,1,5,pseudo,41
hane,1.517305,1,4,pseudo,41
farmer,0.83296,1,6,real,41
cas,1.08541,1,3,pseudo,41
banny,1.96778,1,5,pseudo,41
toy,1.550365,1,3,real,41
tok,5.700035,1,3,pseudo,41
at,1.38544,1,2,real,41
in,2.65117,1,2,real,41
beeching,1.916755,1,8,pseudo,41
et,1.030015,0,2,pseudo,41
scays,1.249475,1,5,pseudo,41
office,0.832985,1,6,real,41
everyone,0.74942,1,8,real,41
dryer,1.583815,1,5,real,41
spuer,0.80104,0,5,pseudo,41
ro,1.1357,1,2,pseudo,41
unger,3.004655,1,5,pseudo,41
winter,0.816005,1,6,real,41
nied,1.48269,1,4,pseudo,41
only,0.882995,1,4,real,41
ip,1.250375,1,2,pseudo,41
liberty,0.782485,1,7,real,41
more,0.70099,1,4,real,41
losh,0.93062,1,4,pseudo,41
need,0.65533,1,4,real,41
mout,1.433115,1,4,pseudo,41
tister,2.25544,1,6,pseudo,41
spoll,0.94937,0,5,pseudo,41
groon,1.30357,1,5,pseudo,41
miss,0.70682,1,4,real,41
tfaer,1.25005,1,5,pseudo,41
fireer,1.117525,0,6,pseudo,41
meat,1.261645,1,4,real,41
will,0.66694,1,4,real,41
ganter,2.817325,1,6,pseudo,41
hencory,1.40027,1,7,pseudo,41
uffive,1.582925,0,6,pseudo,41
gravel,0.7658,1,6,real,41
pocorism,0.950555,1,8,pseudo,41
pickle,1.36641,1,6,real,41
umly,1.22631,1,4,pseudo,41
round,0.710745,1,5,real,41
om,1.97709,1,2,pseudo,41
ruticole,1.8005,0,8,pseudo,41
fror,1.430715,1,4,pseudo,41
benon,1.099525,1,5,pseudo,41
yammering,1.61713,1,9,real,41
beautiful,0.73457,1,9,real,41
chance,0.709195,1,6,real,41
coth,0.699945,0,4,pseudo,41
question,0.841775,1,8,real,41
bot,1.019355,1,3,pseudo,41
his,0.715605,1,3,real,41
begin,0.79791,1,5,real,41
swollen,3.771705,1,7,real,41
mystery,0.75324,1,7,real,41
mistake,0.76341,1,7,real,41
think,0.77088,1,5,real,41
guess,0.900815,1,5,real,41
take,0.899905,1,4,real,41
shring,1.549435,1,6,pseudo,41
slit,1.223545,1,4,real,41
cibsus,2.18526,1,6,pseudo,41
want,0.70084,1,4,real,41
mot,1.76594,1,3,pseudo,41
invent,1.15783,0,6,real,41
you,0.738875,1,3,real,41
up,0.618675,1,2,real,41
pencil,1.382405,1,6,real,41
truck,1.11729,1,5,real,41
ge,0.81642,1,2,pseudo,41
ujst,1.197095,1,4,pseudo,41
charks,1.545245,0,6,pseudo,41
ganner,1.06546,0,6,pseudo,41
ball,0.750335,1,4,real,41
shink,1.650255,1,5,pseudo,41
best,0.746495,1,4,real,41
ag,0.800435,1,2,pseudo,41
bere,1.05289,0,4,pseudo,41
waay,1.368185,1,4,pseudo,41
compliment,2.81707,1,10,real,41
give,0.84943,1,4,real,41
huge,1.455115,1,4,real,41
went,1.188325,1,4,real,41
here,0.73368,1,4,real,41
cotplicant,2.186095,0,10,pseudo,41
cuppom,1.016885,1,6,pseudo,41
hot,5.39731,1,3,real,41
hktni,0.782465,1,5,pseudo,41
come,2.688355,1,4,real,41
purshare,2.06672,0,8,pseudo,41
crit,2.165805,0,4,pseudo,41
just,1.61692,1,4,real,41
hy,0.98335,1,2,pseudo,41
soth,2.200615,1,4,pseudo,41
family,1.08344,1,6,real,41
beeltisul,1.18431,1,9,pseudo,41
bledge,4.371235,1,6,pseudo,41
sausage,0.90019,1,7,real,41
black,2.01647,1,5,real,41
go,0.749505,1,2,real,41
ef,0.75278,1,2,pseudo,41
some,0.72141,1,4,real,41
bams,6.158755,1,4,pseudo,41
my,0.754345,1,2,real,41
if,0.87172,1,2,real,41
inpant,0.99525,1,6,pseudo,41
circus,2.914705,0,6,real,41
trull,1.19986,1,5,pseudo,41
hube,2.253625,1,4,pseudo,41
sudsage,1.933915,1,7,pseudo,41
from,0.88263,1,4,real,41
zembering,2.5843,1,9,pseudo,41
freat,1.53298,1,5,pseudo,41
custom,1.386365,1,6,real,41
spring,0.8134,1,6,real,41
wase,8.617235,1,4,pseudo,41
guoys,1.133865,1,5,pseudo,41
orn,1.35009,1,3,pseudo,41
pledge,1.95105,1,6,real,41
duttery,3.75056,1,7,pseudo,41
purchase,1.96618,0,8,real,41
reeh,0.844235,1,4,pseudo,41
wews,2.033785,1,4,pseudo,41
away,0.66625,1,4,real,41
gibs,1.266045,1,4,pseudo,41
slellen,2.96668,1,7,pseudo,41
drustion,1.352955,0,8,pseudo,41
mistive,1.150215,0,7,pseudo,41
hant,1.267665,1,4,pseudo,41
hus,0.81632,1,3,pseudo,41
fruit,0.88598,1,5,real,41
tate,1.5315,1,4,pseudo,41
hand,0.72866,1,4,real,41
old,0.83466,1,3,real,41
holily,2.415945,1,6,pseudo,41
shine,1.36716,1,5,real,41
blans,4.76617,1,5,pseudo,41
piscil,0.850325,0,6,pseudo,41
winner,1.58438,1,6,real,41
am,0.864995,0,2,real,41
uoy,0.900305,1,3,pseudo,41
ud,0.69973,1,2,pseudo,41
but,0.632265,1,3,real,41
we,1.038335,1,2,real,42
rebosks,0.720185,1,7,pseudo,42
ancrusinishness,0.615745,1,15,pseudo,42
river,0.44408,1,5,real,42
doubtful,0.56708,1,8,real,42
dooseful,0.683975,1,8,pseudo,42
leld,0.636145,1,4,pseudo,42
seadrill,0.8227,1,8,pseudo,42
strarms,0.86639,1,7,pseudo,42
ways,0.5378,1,4,real,42
napery,0.88348,0,6,real,42
stain,0.58525,1,5,real,42
han,0.807585,1,3,pseudo,42
wndo,0.750715,0,4,pseudo,42
ees,1.23151,1,3,pseudo,42
nop,0.83115,1,3,pseudo,42
immiterise,2.070995,1,10,pseudo,42
once,0.533385,1,4,real,42
stass,1.525775,1,5,pseudo,42
fimp,0.817115,1,4,pseudo,42
money,0.63467,1,5,real,42
jixel,0.80004,1,5,pseudo,42
seashell,1.219635,1,8,real,42
find,0.67024,1,4,real,42
stop,0.70095,1,4,real,42
milk,0.55725,1,4,real,42
fite,0.698295,1,4,pseudo,42
plane,0.6551,1,5,real,42
him,0.56659,1,3,real,42
contive,1.819785,1,7,pseudo,42
special,0.65703,1,7,real,42
distance,0.71615,1,8,real,42
waves,0.86653,1,5,real,42
nap,3.03411,1,3,real,42
speveal,0.801875,1,7,pseudo,42
tice,0.7866,1,4,pseudo,42
collapse,1.24943,1,8,real,42
bangs,1.099585,1,5,real,42
baafness,0.76691,1,8,pseudo,42
hom,0.68334,1,3,pseudo,42
ggnoi,0.584755,1,5,pseudo,42
pame,0.840835,1,4,pseudo,42
fish,0.733575,1,4,real,42
cok,0.639315,1,3,pseudo,42
left,0.66698,1,4,real,42
idthepiates,0.85954,1,11,pseudo,42
bawed,0.715955,1,5,pseudo,42
kile,0.79114,1,4,pseudo,42
library,0.67196,1,7,real,42
answer,0.63301,1,6,real,42
sun,0.757555,1,3,real,42
garden,0.72022,1,6,real,42
going,0.75031,1,5,real,42
ase,0.76737,1,3,pseudo,42
part,0.67421,1,4,real,42
testify,1.116465,1,7,real,42
oenc,0.751275,1,4,pseudo,42
molk,0.768615,1,4,pseudo,42
collosks,1.82456,1,8,pseudo,42
imagine,0.60801,1,7,real,42
land,0.73181,1,4,real,42
business,0.916945,1,8,real,42
warpen,1.38479,1,6,pseudo,42
fattify,0.98437,1,7,pseudo,42
strange,1.038715,1,7,real,42
impoverish,1.83582,1,10,real,42
cow,0.615735,1,3,real,42
man,0.58356,1,3,real,42
alk,1.35127,1,3,pseudo,42
acquisitiveness,1.62206,0,15,real,42
distides,1.788005,1,8,pseudo,42
appropriates,0.86477,1,12,real,42
down,0.59268,1,4,real,42
stail,3.83421,0,5,pseudo,42
wared,1.56744,1,5,pseudo,42
arsher,1.65199,1,6,pseudo,42
time,0.650075,1,4,real,42
te,0.73416,1,2,pseudo,42
mun,0.733965,1,3,pseudo,42
see,0.65426,1,3,real,42
wass,1.23424,1,4,pseudo,42
vosery,0.92187,1,6,pseudo,42
imeyits,0.890345,1,7,pseudo,42
swane,0.76873,1,5,pseudo,42
de,0.73346,1,2,pseudo,42
runey,0.6511,1,5,pseudo,42
fatter,0.738185,0,6,real,42
roder,0.96668,1,5,pseudo,42
me,0.61747,1,2,real,42
jewel,0.734065,1,5,real,42
arm,0.60612,1,3,real,42
and,0.57033,1,3,real,42
stamp,1.416355,1,5,real,42
hitter,1.666355,0,6,pseudo,42
contain,0.89997,1,7,real,42
kind,0.567755,1,4,real,42
ston,0.768705,1,4,pseudo,42
lant,0.852095,1,4,pseudo,42
fistory,1.734655,1,7,pseudo,42
resolve,0.92014,1,7,real,42
almost,0.979115,1,6,real,42
strong,0.552645,1,6,real,42
play,0.53162,1,4,real,42
repress,0.799355,1,7,real,42
knew,0.557405,1,4,real,42
garbant,0.90286,1,7,pseudo,42
chanding,2.031695,1,8,pseudo,42
number,0.71468,1,6,real,42
med,0.81859,1,3,pseudo,42
brubs,1.278585,1,5,pseudo,42
brush,0.668,1,5,real,42
new,0.58325,1,3,real,42
cowbim,0.866105,1,6,pseudo,42
fing,0.88852,1,4,pseudo,42
shoes,0.749265,1,5,real,42
short,0.653135,1,5,real,42
famous,0.851375,1,6,real,42
natural,0.58714,1,7,real,42
na,0.60132,1,2,pseudo,42
strosh,0.76881,1,6,pseudo,42
jump,1.103145,1,4,real,42
into,0.67199,1,4,real,42
morning,0.66577,1,7,real,42
brought,0.86555,1,7,real,42
potent,2.45063,1,6,real,42
cowboy,2.719005,0,6,real,42
live,0.96873,1,4,real,42
then,1.49951,1,4,real,42
tried,0.7504,1,5,real,42
nurger,1.00109,1,6,pseudo,42
power,0.86848,1,5,real,42
os,0.90393,1,2,pseudo,42
lame,1.96734,1,4,real,42
signal,1.11672,1,6,real,42
sholt,0.933575,1,5,pseudo,42
the,0.72049,1,3,real,42
is,0.842195,1,2,real,42
insows,0.918555,1,6,pseudo,42
reverse,0.96701,1,7,real,42
twew,0.754515,1,4,pseudo,42
pumer,0.921275,1,5,pseudo,42
lost,0.750075,1,4,real,42
vlei,0.72202,1,4,pseudo,42
sildal,1.017,1,6,pseudo,42
sould,1.673415,1,5,pseudo,42
clought,1.40541,0,7,pseudo,42
air,1.021195,1,3,real,42
ot,0.705125,1,2,pseudo,42
inni,1.050675,1,4,pseudo,42
moop,0.75492,1,4,pseudo,42
albust,1.266525,1,6,pseudo,42
justice,0.652105,1,7,real,42
must,0.586705,1,4,real,42
garment,0.93338,1,7,real,42
open,0.65669,1,4,real,42
totoseneian,0.78986,1,11,pseudo,42
charring,1.050135,0,8,real,42
finally,0.5858,1,7,real,42
of,0.518935,1,2,real,42
ypla,1.3554,1,4,pseudo,42
tascer,0.650065,1,6,pseudo,42
congusozation,1.13392,1,13,pseudo,42
quen,0.68475,1,4,pseudo,42
naw,0.6171,1,3,pseudo,42
jostile,5.459925,1,7,pseudo,42
arf,0.6504,1,3,pseudo,42
configuration,0.890345,1,13,real,42
mpju,0.623565,1,4,pseudo,42
rescets,0.854805,1,7,pseudo,42
could,2.067225,1,5,real,42
father,0.65253,1,6,real,42
moon,0.555855,1,4,real,42
tha,0.68422,1,3,pseudo,42
serning,0.670375,1,7,pseudo,42
accastanct,0.674595,1,10,pseudo,42
red,0.651365,1,3,real,42
sheas,0.62429,1,5,pseudo,42
inside,0.683945,1,6,real,42
homogeneous,1.553435,1,11,real,42
no,0.7718,1,2,real,42
accustomed,0.85186,1,10,real,42
fine,0.614715,1,4,real,42
recorse,1.350045,1,7,pseudo,42
che,0.766605,1,3,pseudo,42
wread,0.933665,1,5,pseudo,42
car,0.76803,1,3,real,42
hust,3.150795,1,4,pseudo,42
knead,1.11405,1,5,real,42
fasees,0.856965,1,6,pseudo,42
timelly,16.03638,0,7,pseudo,42
cag,0.771895,1,3,pseudo,42
loms,0.618225,1,4,pseudo,42
she,0.706165,1,3,real,42
trood,1.587645,1,5,pseudo,42
light,1.25334,1,5,real,42
vesural,0.81697,1,7,pseudo,42
molent,2.034265,1,6,pseudo,42
oban,0.68378,1,4,pseudo,42
liffs,0.687505,1,5,pseudo,42
lape,0.67431,1,4,pseudo,42
fave,0.95358,1,4,pseudo,42
fafever,0.77243,1,7,pseudo,42
budget,0.853745,1,6,real,42
shotty,2.18215,0,6,pseudo,42
bone,0.67918,1,4,real,42
back,0.91759,1,4,real,42
invectiress,1.179675,1,11,pseudo,42
understand,0.7892,1,10,real,42
ablood,1.730035,1,6,pseudo,42
mannanency,2.22016,1,10,pseudo,42
destrifs,0.69255,1,8,pseudo,42
sids,1.83194,1,4,pseudo,42
grasshopper,0.919905,1,11,real,42
he,0.56559,1,2,real,42
pop,1.266945,1,3,real,42
guarantee,0.73458,1,9,real,42
elements,0.61731,1,8,real,42
yes,0.568095,1,3,real,42
alipol,0.847305,1,6,pseudo,42
thantboard,0.97152,1,10,pseudo,42
creat,0.91664,1,5,pseudo,42
whose,1.0651,1,5,real,42
sphere,0.699395,1,6,real,42
an,0.651715,1,2,real,42
better,0.53506,1,6,real,42
utashing,0.912565,1,8,pseudo,42
people,0.618695,1,6,real,42
cologne,1.13216,1,7,real,42
investigate,0.76621,1,11,real,42
dog,0.650785,1,3,real,42
thank,0.568495,1,5,real,42
hadder,0.93397,1,6,pseudo,42
without,0.951285,1,7,real,42
ther,0.84157,1,4,pseudo,42
wto,0.735845,1,3,pseudo,42
permanency,2.46766,1,10,real,42
telechinct,0.841775,1,10,pseudo,42
flankfopper,1.27158,1,11,pseudo,42
sail,0.63358,1,4,real,42
however,0.68913,1,7,real,42
woft,0.933965,1,4,pseudo,42
never,0.744025,1,5,real,42
agreed,0.64303,1,6,real,42
become,0.567545,1,6,real,42
them,0.502425,1,4,real,42
grat,0.655185,1,4,pseudo,42
ap,1.06636,1,2,pseudo,42
wood,0.56711,1,4,real,42
mader,1.100685,1,5,pseudo,42
skateboard,0.787535,1,10,real,42
asca,0.76262,1,4,pseudo,42
space,1.36705,1,5,real,42
paper,1.03441,1,5,real,42
bads,2.317725,1,4,pseudo,42
bulbet,1.119635,1,6,pseudo,42
dood,0.772515,1,4,pseudo,42
cotosks,0.77136,1,7,pseudo,42
fast,0.80031,1,4,real,42
pon,0.823715,1,3,pseudo,42
sain,1.421685,1,4,pseudo,42
overwhelm,2.03478,1,9,real,42
underchime,0.981135,1,10,pseudo,42
khtna,0.639025,1,5,pseudo,42
spat,1.18373,1,4,real,42
hammer,0.71744,1,6,real,42
ar,0.754995,1,2,pseudo,42
nuder,0.80016,1,5,pseudo,42
as,0.720595,1,2,real,42
germantia,3.69773,1,9,pseudo,42
clomify,0.726455,1,7,pseudo,42
slace,1.357795,1,5,pseudo,42
dag,0.815025,1,3,pseudo,42
yos,0.774585,1,3,pseudo,42
beller,0.85623,1,6,pseudo,42
cat,0.72397,1,3,real,42
pretty,1.372325,1,6,real,42
bove,0.93409,1,4,pseudo,42
hu,0.654685,1,2,pseudo,42
telescoped,1.883935,0,10,real,42
qualify,0.756375,1,7,real,42
able,0.70024,1,4,real,42
work,0.521235,1,4,real,42
sick,0.616935,1,4,real,42
besime,0.787005,1,6,pseudo,42
again,0.58364,1,5,real,42
help,0.49981,1,4,real,42
describe,0.61628,1,8,real,42
upending,2.049655,1,8,real,42
animal,0.584055,1,6,real,42
great,0.47771,1,5,real,42
daople,0.733625,1,6,pseudo,42
gaian,0.766685,1,5,pseudo,42
wirtoul,0.7504,1,7,pseudo,42
snose,0.675865,1,5,pseudo,42
overtruan,0.84982,1,9,pseudo,42
two,0.61682,1,3,real,42
dat,0.85004,1,3,pseudo,42
etecants,0.77176,1,8,pseudo,42
hect,0.80571,1,4,pseudo,42
phlere,0.77279,1,6,pseudo,42
on,0.779125,1,2,real,42
goud,0.686335,1,4,pseudo,42
scays,1.06626,1,5,pseudo,42
loak,0.665425,1,4,pseudo,42
pocorism,0.669455,1,8,pseudo,42
plays,0.737285,1,5,real,42
streat,0.952115,1,6,pseudo,42
be,0.653195,1,2,real,42
beeching,2.079285,1,8,pseudo,42
hencory,0.745315,1,7,pseudo,42
ruticole,0.81962,1,8,pseudo,42
en,0.74084,1,2,pseudo,42
rackle,1.58614,1,6,pseudo,42
da,0.514395,1,2,pseudo,42
hane,0.56512,1,4,pseudo,42
sing,0.516665,0,4,real,42
unger,0.81289,1,5,pseudo,42
watch,0.469405,1,5,real,42
peace,0.58279,1,5,real,42
place,0.60206,1,5,real,42
at,0.5357,1,2,real,42
pealt,0.688975,1,5,pseudo,42
drnuo,0.635005,1,5,pseudo,42
fireer,0.8307,1,6,pseudo,42
losh,0.614365,1,4,pseudo,42
candy,0.62709,1,5,real,42
round,0.615035,1,5,real,42
chigshen,0.705505,1,8,pseudo,42
meat,0.715445,1,4,real,42
spoll,0.71648,1,5,pseudo,42
spell,0.66691,1,5,real,42
crovel,1.26632,1,6,pseudo,42
nied,0.697775,1,4,pseudo,42
street,0.71648,1,6,real,42
groon,0.85039,1,5,pseudo,42
hore,1.03297,0,4,pseudo,42
only,22.16998,0,4,real,42
look,0.77224,1,4,real,42
spu,0.59103,1,3,pseudo,42
enan,0.67463,1,4,pseudo,42
office,0.68352,1,6,real,42
through,1.69002,1,7,real,42
pickle,0.886955,1,6,real,42
cas,0.73344,1,3,pseudo,42
more,0.70635,1,4,real,42
after,0.6853,1,5,real,42
mout,0.641625,1,4,pseudo,42
mich,0.5688,1,4,pseudo,42
dryer,0.97516,1,5,real,42
om,0.7018,1,2,pseudo,42
banny,0.906835,1,5,pseudo,42
ro,0.600285,1,2,pseudo,42
spy,0.75233,1,3,real,42
ridicule,1.03372,1,8,real,42
spuer,0.733095,1,5,pseudo,42
fawerty,0.75097,1,7,pseudo,42
other,0.78884,1,5,real,42
lkoo,0.835465,1,4,pseudo,42
farmer,0.78479,1,6,real,42
do,0.866715,1,2,real,42
long,0.851015,1,4,real,42
learn,0.641915,1,5,real,42
wist,1.334315,1,4,pseudo,42
esslyots,0.65692,1,8,pseudo,42
winter,0.63483,1,6,real,42
good,0.86284,1,4,real,42
miss,0.95062,1,4,real,42
toy,0.850075,1,3,real,42
tok,1.435945,1,3,pseudo,42
building,1.47242,1,8,real,42
need,0.70829,1,4,real,42
gravel,0.688375,1,6,real,42
uffive,0.860445,1,6,pseudo,42
tfaer,0.783085,1,5,pseudo,42
signaller,5.158935,1,9,real,42
have,1.033955,1,4,real,42
polarize,1.33428,1,8,real,42
so,0.58874,1,2,real,42
history,0.551315,1,7,real,42
will,0.44947,1,4,real,42
sint,0.770165,1,4,pseudo,42
leald,0.65844,1,5,pseudo,42
everyone,0.714235,1,8,real,42
ip,0.60063,1,2,pseudo,42
ganter,0.783445,1,6,pseudo,42
wawed,0.76538,1,5,pseudo,42
children,0.719795,1,8,real,42
tister,0.883605,1,6,pseudo,42
complete,0.76644,1,8,real,42
et,0.81711,1,2,pseudo,42
faster,0.768735,1,6,real,42
sobsaller,0.851055,1,9,pseudo,42
bi,0.75926,1,2,pseudo,42
even,1.188725,1,4,real,42
complase,2.801325,1,8,pseudo,42
liberty,1.205335,1,7,real,42
can,0.77077,1,3,real,42
green,0.874265,1,5,real,42
umly,0.721,1,4,pseudo,42
in,0.637285,1,2,real,42
give,1.19938,1,4,real,42
went,0.68279,1,4,real,42
fror,0.698545,1,4,pseudo,42
am,0.635825,1,2,real,42
ag,0.670545,1,2,pseudo,42
mot,0.719485,1,3,pseudo,42
slit,1.798425,1,4,real,42
his,0.601205,1,3,real,42
if,0.571105,1,2,real,42
cibsus,0.69619,1,6,pseudo,42
huge,0.632685,1,4,real,42
take,0.581485,1,4,real,42
black,0.566055,1,5,real,42
trull,1.235145,1,5,pseudo,42
purchase,0.752505,1,8,real,42
ball,0.782505,1,4,real,42
piscil,1.386045,1,6,pseudo,42
bere,0.83233,1,4,pseudo,42
best,0.879455,1,4,real,42
want,0.61887,1,4,real,42
coth,0.80319,1,4,pseudo,42
uoy,0.81303,1,3,pseudo,42
wase,1.08347,1,4,pseudo,42
sausage,0.81692,1,7,real,42
custom,0.57588,1,6,real,42
fruit,0.705115,1,5,real,42
think,0.632825,1,5,real,42
old,0.624225,1,3,real,42
up,0.650375,1,2,real,42
pledge,0.70555,1,6,real,42
duttery,2.20041,1,7,pseudo,42
winner,0.76495,1,6,real,42
drustion,0.92309,1,8,pseudo,42
chance,0.634345,1,6,real,42
here,0.626845,1,4,real,42
bledge,1.474535,1,6,pseudo,42
purshare,1.04767,1,8,pseudo,42
benon,0.78403,1,5,pseudo,42
compliment,0.61747,1,10,real,42
from,0.623885,1,4,real,42
truck,0.73428,1,5,real,42
holily,2.14107,1,6,pseudo,42
ganner,2.2175,0,6,pseudo,42
freat,1.54465,1,5,pseudo,42
blans,0.9001,1,5,pseudo,42
some,0.732985,1,4,real,42
zembering,0.770545,1,9,pseudo,42
you,0.667035,1,3,real,42
crit,1.80486,1,4,pseudo,42
shine,1.584135,1,5,real,42
soth,0.73369,1,4,pseudo,42
hy,0.58302,1,2,pseudo,42
come,0.719745,1,4,real,42
begin,0.49974,1,5,real,42
sudsage,0.800325,1,7,pseudo,42
waay,0.73306,1,4,pseudo,42
pencil,0.85292,1,6,real,42
ef,0.700025,1,2,pseudo,42
ge,0.64752,1,2,pseudo,42
inpant,0.69125,1,6,pseudo,42
ujst,0.77276,1,4,pseudo,42
guoys,0.70788,1,5,pseudo,42
bams,0.68821,1,4,pseudo,42
hube,0.63479,1,4,pseudo,42
mystery,0.637795,1,7,real,42
ud,0.61762,1,2,pseudo,42
just,0.772595,1,4,real,42
slellen,0.71071,1,7,pseudo,42
circus,0.74956,0,6,real,42
gibs,1.700475,0,4,pseudo,42
but,2.417445,0,3,real,42
hot,0.686035,1,3,real,42
hktni,0.601945,1,5,pseudo,42
hus,0.77107,1,3,pseudo,42
bot,0.660255,1,3,pseudo,42
invent,1.05029,1,6,real,42
guess,0.61679,1,5,real,42
question,0.657245,1,8,real,42
yammering,3.09139,0,9,real,42
shring,1.16711,1,6,pseudo,42
spring,0.650245,1,6,real,42
cotplicant,0.833525,1,10,pseudo,42
beautiful,0.6041,1,9,real,42
go,0.600475,1,2,real,42
wews,0.703275,1,4,pseudo,42
hand,0.5876,1,4,real,42
shink,1.23354,1,5,pseudo,42
cuppom,0.7927,1,6,pseudo,42
reeh,1.18378,1,4,pseudo,42
swollen,0.869445,1,7,real,42
orn,0.705915,1,3,pseudo,42
mistive,1.02013,1,7,pseudo,42
away,0.800345,1,4,real,42
beeltisul,0.674965,1,9,pseudo,42
mistake,0.989735,1,7,real,42
family,0.700365,1,6,real,42
charks,0.91778,1,6,pseudo,42
my,0.9499,1,2,real,42
tate,0.699795,1,4,pseudo,42
hant,0.692535,1,4,pseudo,42
wared,0.91421,1,5,pseudo,43
fish,0.777735,1,4,real,43
strange,0.694285,1,7,real,43
nop,0.640805,1,3,pseudo,43
de,0.954025,1,2,pseudo,43
time,0.67722,1,4,real,43
stop,0.7095,1,4,real,43
answer,0.734815,1,6,real,43
find,0.640185,1,4,real,43
me,0.568845,1,2,real,43
immiterise,1.89688,1,10,pseudo,43
ancrusinishness,0.90381,1,15,pseudo,43
library,0.64017,1,7,real,43
special,0.66276,1,7,real,43
jixel,0.74723,1,5,pseudo,43
once,0.70371,1,4,real,43
hitter,0.71103,0,6,pseudo,43
molk,1.512725,1,4,pseudo,43
contive,1.78715,1,7,pseudo,43
tice,1.9865,1,4,pseudo,43
ggnoi,0.786855,1,5,pseudo,43
fatter,1.03657,1,6,real,43
kile,1.296085,1,4,pseudo,43
stass,1.064175,1,5,pseudo,43
contain,0.648575,1,7,real,43
strarms,0.986565,1,7,pseudo,43
see,0.749365,1,3,real,43
part,0.76682,1,4,real,43
alk,1.276315,1,3,pseudo,43
garden,0.601005,1,6,real,43
collosks,1.472305,1,8,pseudo,43
sun,0.684875,1,3,real,43
waves,0.5464,1,5,real,43
lant,0.728865,1,4,pseudo,43
stamp,0.591315,1,5,real,43
rebosks,0.83384,1,7,pseudo,43
swane,0.80259,0,5,pseudo,43
nap,1.38946,1,3,real,43
arm,0.63083,1,3,real,43
collapse,0.66089,1,8,real,43
resolve,0.67661,1,7,real,43
mun,0.662145,1,3,pseudo,43
seashell,0.648285,1,8,real,43
runey,0.88333,1,5,pseudo,43
impoverish,1.447455,0,10,real,43
appropriates,1.77391,1,12,real,43
plane,0.631265,1,5,real,43
fimp,0.89517,1,4,pseudo,43
kind,0.747535,1,4,real,43
arsher,1.19238,1,6,pseudo,43
river,1.01774,1,5,real,43
warpen,1.084735,1,6,pseudo,43
cow,1.081645,1,3,real,43
fattify,0.922165,1,7,pseudo,43
pame,1.0333,1,4,pseudo,43
we,0.608885,1,2,real,43
vosery,0.731365,1,6,pseudo,43
down,0.86493,1,4,real,43
stail,1.058045,1,5,pseudo,43
business,0.737925,1,8,real,43
testify,1.10736,1,7,real,43
going,0.70523,1,5,real,43
baafness,0.638525,1,8,pseudo,43
imagine,1.121775,1,7,real,43
idthepiates,0.75646,1,11,pseudo,43
napery,1.25417,0,6,real,43
land,2.814565,1,4,real,43
leld,0.762565,1,4,pseudo,43
imeyits,1.22215,1,7,pseudo,43
milk,0.859505,1,4,real,43
wndo,0.689,1,4,pseudo,43
him,0.96687,1,3,real,43
distance,1.646175,1,8,real,43
te,0.678625,1,2,pseudo,43
stain,0.691865,1,5,real,43
left,0.63357,1,4,real,43
bawed,0.81703,1,5,pseudo,43
roder,1.03079,1,5,pseudo,43
